pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,releasedate
K2-116 b,K2-116,1,1,1,Transit,2017,4.65541100,0.00048600,-0.00047300,0,0.048000,0.002000,-0.002000,0,0.060000,0.141966,-0.053272,0,,,,,,4348.35,86.10,-87.78,0,0.67,0.03,-0.03,0,22h24m36.56s,336.1523363,-11d34m45.55s,-11.5793181,49.3855000,0.1247000,-0.1240000,10.8000000,0.0300000,-0.0300000,2017-10-05
K2-117 b,K2-117,1,1,2,Transit,2017,1.29160000,0.00004900,-0.00005100,0,0.018900,0.000100,-0.000100,0,,,,,868,14,-14,0,,3778.00,53.00,-53.00,0,0.51,0.01,-0.01,0,08h55m25.38s,133.8557342,+10d28m09.18s,10.4692176,101.6320000,0.3740000,-0.3720000,14.6390000,0.1490000,-0.1490000,2018-10-26
K2-117 c,K2-117,1,1,2,Transit,2017,5.44401700,0.00046200,-0.00045500,0,0.049200,0.000300,-0.000300,0,,,,,537,9,-9,0,,3778.00,53.00,-53.00,0,0.51,0.01,-0.01,0,08h55m25.38s,133.8557342,+10d28m09.18s,10.4692176,101.6320000,0.3740000,-0.3720000,14.6390000,0.1490000,-0.1490000,2018-10-26
K2-118 b,K2-118,1,1,1,Transit,2017,50.92092000,0.00558400,-0.00524900,0,0.245000,0.008000,-0.008000,0,0.200000,0.183774,-0.159064,0,,,,,,4726.29,142.64,-127.34,0,0.73,0.05,-0.04,0,08h48m30.45s,132.1268608,+15d39m21.23s,15.6558964,321.7220000,3.7605000,-3.7605000,14.0000000,0.0800000,-0.0800000,2017-10-05
K2-119 b,K2-119,1,1,1,Transit,2017,7.72728300,0.00126800,-0.00114900,0,0.069800,0.000600,-0.000600,0,,,,,666,15,-15,0,,4740.00,100.00,-100.00,0,0.71,0.01,-0.01,0,08h48m02.37s,132.0098683,+16d54m06.36s,16.9017663,365.5810000,4.3700000,-4.2700000,14.8180000,0.1720000,-0.1720000,2018-10-26
K2-12 b,K2-12,1,1,1,Transit,2015,8.28246000,0.00052000,-0.00052000,0,0.079200,0.001600,-0.001300,0,0.500000,,,1,1026,15,-15,0,,5672.00,63.00,-63.00,0,1.12,0.01,-0.01,0,11h32m46.06s,173.1919022,+02d14m40.85s,2.2446794,326.3810000,6.2820000,-6.0530000,12.3800000,0.1030000,-0.1030000,2023-04-17
K2-120 b,K2-120,1,1,1,Transit,2017,9.56274200,0.00067500,-0.00067300,0,0.078000,0.003000,-0.003000,0,0.140000,0.168421,-0.105016,0,,,,,,4349.90,101.62,-96.12,0,0.67,0.04,-0.03,0,08h48m34.28s,132.1428530,+17d11m26.09s,17.1905813,,,,14.0920000,0.2860000,-0.2860000,2017-10-05
K2-121 b,K2-121,1,1,1,Transit,2017,5.18575390,0.00000060,-0.00000050,0,0.062900,0.003300,-0.004300,0,,,,,738,7,-19,0,,4690.00,43.00,-41.00,0,0.67,0.01,-0.01,0,08h27m44.80s,126.9366624,+17d34m45.58s,17.5793267,169.3980000,1.0610000,-1.0480000,13.2290000,0.0800000,-0.0800000,2021-09-20
K2-122 b,K2-122,1,2,1,Transit,2017,2.21930230,0.00000200,-0.00000200,0,0.037300,0.003800,-0.009500,0,,,,,769,20,-37,0,,4009.00,47.00,-44.00,0,0.59,0.01,-0.01,0,08h25m54.29s,126.4762179,+20d21m33.62s,20.3593384,72.0444000,0.2532000,-0.2532000,13.1050000,0.0630000,-0.0630000,2021-09-20
K2-123 b,K2-123,1,1,1,Transit,2017,30.95152400,0.00362500,-0.00332000,0,0.164900,0.000800,-0.000800,0,,,,,338,5,-5,0,,4035.00,52.00,-52.00,0,0.59,0.01,-0.01,0,08h57m46.59s,134.4441404,+21d27m11.79s,21.4532748,161.5550000,0.6520000,-0.6520000,14.7810000,0.0340000,-0.0340000,2018-10-26
K2-124 b,K2-124,1,1,1,Transit,2017,6.41365100,0.00003600,-0.00003100,0,0.049000,0.002000,-0.002000,0,,,,,442,17,-17,0,,3570.00,63.00,-70.00,0,0.39,0.02,-0.01,0,08h54m33.85s,133.6410515,+23d07m58.62s,23.1329509,140.3850000,1.3200000,-1.2960000,16.6920000,0.1830000,-0.1830000,2019-01-31
K2-125 b,K2-125,1,1,1,Transit,2017,21.75026400,0.00199000,-0.00195700,0,0.121000,0.004000,-0.005000,0,0.080000,0.161049,-0.066906,0,,,,,,3654.47,99.56,-92.33,0,0.40,0.03,-0.03,0,13h36m34.05s,204.1418754,-14d56m52.15s,-14.9478195,124.1560000,0.8300000,-0.8300000,16.4000000,0.2000000,-0.2000000,2017-10-05
K2-126 b,K2-126,1,1,1,Transit,2017,7.38565500,0.00050100,-0.00050900,0,0.065600,0.000400,-0.000400,0,,,,,601,13,-13,0,,4339.00,92.00,-92.00,0,0.65,0.01,-0.01,0,13h34m11.21s,203.5467021,-13d34m37.09s,-13.5769705,102.9530000,0.7770000,-0.7660000,12.7590000,0.0690000,-0.0690000,2018-10-26
K2-127 b,K2-127,1,1,1,Transit,2017,3.58816300,0.00002800,-0.00002900,0,0.041100,0.000200,-0.000200,0,,,,,809,15,-15,0,,4575.00,74.00,-74.00,0,0.66,0.01,-0.01,0,13h48m18.79s,207.0782895,-11d35m20.36s,-11.5889878,709.9990000,20.5260000,-19.4230000,15.0410000,0.0570000,-0.0570000,2018-10-26
K2-128 b,K2-128,1,1,1,Transit,2017,5.67581900,0.00041100,-0.00041400,0,0.056000,0.002000,-0.002000,0,0.230000,0.220222,-0.193710,0,,,,,,4469.51,171.97,-145.15,0,0.78,0.08,-0.06,0,13h37m45.04s,204.4376666,-08d35m49.51s,-8.5970858,114.6370000,0.9300000,-0.9150000,12.5800000,0.0800000,-0.0800000,2017-10-05
